Id,Weekly_Sales
1_24_2013-04-12,6454.58
1_24_2013-04-19,6838.29
1_24_2013-04-26,9355.76
1_24_2013-05-03,9650.72
1_24_2013-05-10,9416.72
1_24_2013-05-17,11335.18
1_24_2013-05-24,11695.18
1_24_2013-05-31,6999.3
1_24_2013-06-07,8156.89
1_24_2013-06-14,8602.47
1_24_2013-06-21,11551.29
1_24_2013-06-28,1997.08
1_24_2013-07-05,8127.72
1_24_2013-07-12,1729.43
1_24_2013-07-19,10119.46
1_24_2013-07-26,12495.76
1_25_2012-11-02,7560.01
1_25_2012-11-09,7251.93
1_25_2012-11-16,7783.72
1_25_2012-11-23,8449.46
1_25_2012-11-30,903.4
1_25_2012-12-07,5666.06
1_25_2012-12-14,4636.53
1_25_2012-12-21,11893.05
1_25_2012-12-28,9479.67
1_25_2013-01-04,6752.1
1_25_2013-01-11,4710.78
1_25_2013-01-18,8738.69
1_25_2013-01-25,1188.62
1_25_2013-02-01,9784.48
1_25_2013-02-08,9470.05
1_25_2013-02-15,7103.82
1_25_2013-02-22,9443.06
1_25_2013-03-01,6394.46
1_25_2013-03-08,6208.7
1_25_2013-03-15,7844.03
1_25_2013-03-22,7025.25
1_25_2013-03-29,3728.02
1_25_2013-04-05,11261.93
1_25_2013-04-12,7040.12
1_25_2013-04-19,11084.4
1_25_2013-04-26,12147.84
1_25_2013-05-03,6312.52
1_25_2013-05-10,6917.69
1_25_2013-05-17,9485.57
1_25_2013-05-24,7037.23
1_25_2013-05-31,9206.75
1_25_2013-06-07,5361.69
1_25_2013-06-14,9511.18
1_25_2013-06-21,10018.64
1_25_2013-06-28,1954.67
1_25_2013-07-05,-86.47
1_25_2013-07-12,11316.7
1_25_2013-07-19,6064.41
1_25_2013-07-26,9001.02
1_26_2012-11-02,6792.87
1_26_2012-11-09,11358.42
1_26_2012-11-16,2575.18
1_26_2012-11-23,4606.35
1_26_2012-11-30,11931.64
1_26_2012-12-07,6165.01
1_26_2012-12-14,5640.24
1_26_2012-12-21,6417.96
1_26_2012-12-28,5862.41
1_26_2013-01-04,3176.76
1_26_2013-01-11,9734.11
1_26_2013-01-18,9318.03
1_26_2013-01-25,6970.01
1_26_2013-02-01,7816.21
1_26_2013-02-08,7085.85
1_26_2013-02-15,6614.13
1_26_2013-02-22,4724.64
1_26_2013-03-01,8968.75
1_26_2013-03-08,12421.93
1_26_2013-03-15,6499.92
1_26_2013-03-22,5689.27
1_26_2013-03-29,10337.91
1_26_2013-04-05,7040.74
1_26_2013-04-12,5481.38
1_26_2013-04-19,7726.74
1_26_2013-04-26,9741.42
1_26_2013-05-03,12225.36
1_26_2013-05-10,6987.95
1_26_2013-05-17,3611.94
1_26_2013-05-24,8197.79
1_26_2013-05-31,7437.45
1_26_2013-06-07,9258.8
1_26_2013-06-14,7043.99
1_26_2013-06-21,848.21
1_26_2013-06-28,10148.49
1_26_2013-07-05,6779.11
1_26_2013-07-12,4187.33
1_26_2013-07-19,6270.96
1_26_2013-07-26,6440.34
1_27_2012-11-02,5456.98
1_27_2012-11-09,8522.48
1_27_2012-11-16,6808.18
1_27_2012-11-23,9510.66
1_27_2012-11-30,7501.65
1_27_2012-12-07,8636.33
1_27_2012-12-14,6222.93
1_27_2012-12-21,8749.17
1_27_2012-12-28,4608.93
1_27_2013-01-04,8532.37
1_27_2013-01-11,10808.72
1_27_2013-01-18,8473.2
1_27_2013-01-25,8297.4
1_27_2013-02-01,3395.74
1_27_2013-02-08,7667.79
1_27_2013-02-15,8969.82
1_27_2013-02-22,3695.9
1_27_2013-03-01,9593.05
1_27_2013-03-08,9384.89
1_27_2013-03-15,6088.23
1_27_2013-03-22,6713.63
1_27_2013-03-29,9953.62
1_27_2013-04-05,6702.87
1_27_2013-04-12,12464.77
1_27_2013-04-19,7125.26
1_27_2013-04-26,4632.75
1_27_2013-05-03,9988.62
1_27_2013-05-10,6359.93
1_27_2013-05-17,7088.0
1_27_2013-05-24,11229.72
1_27_2013-05-31,9902.07
1_27_2013-06-07,2461.72
1_27_2013-06-14,6883.47
1_27_2013-06-21,3247.88
1_27_2013-06-28,9027.66
1_27_2013-07-05,2248.95
1_27_2013-07-12,3568.03
1_27_2013-07-19,9695.12
1_27_2013-07-26,6357.43
1_28_2012-11-02,10598.67
1_28_2012-11-09,8141.26
1_28_2012-11-16,8649.53
1_28_2012-11-23,3656.95
1_28_2012-11-30,6814.59
1_28_2012-12-07,6115.97
1_28_2012-12-14,2333.57
1_28_2012-12-21,8324.65
1_28_2012-12-28,12246.06
1_28_2013-01-04,10224.71
1_28_2013-01-11,10883.24
1_28_2013-01-18,11124.46
1_28_2013-01-25,7136.52
1_28_2013-02-01,8165.79
1_28_2013-02-08,5055.37
1_28_2013-02-15,3727.28
1_28_2013-02-22,2415.95
1_28_2013-03-01,9781.2
1_28_2013-03-08,9837.84
1_28_2013-03-15,7605.08
1_28_2013-03-22,10350.23
1_28_2013-03-29,4137.08
1_28_2013-04-05,10355.15
1_28_2013-04-12,3582.5
1_28_2013-04-19,2042.07
1_28_2013-04-26,8534.45
1_28_2013-05-03,1864.57
1_28_2013-05-10,6917.37
1_28_2013-05-17,7602.92
1_28_2013-05-24,3083.03
1_28_2013-05-31,6222.44
1_28_2013-06-07,8341.79
1_28_2013-06-14,2471.7
1_28_2013-06-21,1314.96
1_28_2013-06-28,9722.52
1_28_2013-07-05,8734.14
1_28_2013-07-12,8412.93
1_28_2013-07-19,5210.68
1_28_2013-07-26,6233.66
1_29_2012-11-02,6661.49
1_29_2012-11-09,4454.68
1_29_2012-11-16,5971.51
1_29_2012-11-23,7244.58
1_29_2012-11-30,8831.14
1_29_2012-12-07,1083.59
1_29_2012-12-14,12491.25
1_29_2012-12-21,6299.19
1_29_2012-12-28,2484.06
1_29_2013-01-04,4346.25
1_29_2013-01-11,8672.58
1_29_2013-01-18,2065.94
1_29_2013-01-25,4914.25
1_29_2013-02-01,4485.26
1_29_2013-02-08,6577.29
1_29_2013-02-15,6819.51
1_29_2013-02-22,9526.1
1_29_2013-03-01,12043.4
1_29_2013-03-08,3652.73
1_29_2013-03-15,1634.84
1_29_2013-03-22,774.57
1_29_2013-03-29,6138.7
1_29_2013-04-05,11667.48
1_29_2013-04-12,9823.23
1_29_2013-04-19,5565.99
1_29_2013-04-26,8101.22
1_29_2013-05-03,1972.01
1_29_2013-05-10,6410.3
1_29_2013-05-17,12080.12
1_29_2013-05-24,8493.21
1_29_2013-05-31,7786.29
1_29_2013-06-07,2834.24
1_29_2013-06-14,9398.75
1_29_2013-06-21,8472.13
1_29_2013-06-28,1139.38
1_29_2013-07-05,6468.14
1_29_2013-07-12,12756.71
1_29_2013-07-19,8668.52
1_29_2013-07-26,5309.56
1_30_2012-11-02,3841.01
1_30_2012-11-09,6345.55
1_30_2012-11-16,6646.31
1_30_2012-11-23,8409.27
1_30_2012-11-30,7733.1
1_30_2012-12-07,928.75
1_30_2012-12-14,6575.81
1_30_2012-12-21,11681.13
1_30_2012-12-28,8733.25
1_30_2013-01-04,10109.73
1_30_2013-01-11,8197.8
1_30_2013-01-18,8993.4
1_30_2013-01-25,4211.48
1_30_2013-02-01,7162.15
1_30_2013-02-08,8682.71
1_30_2013-02-15,3589.88
1_30_2013-02-22,11697.85
1_30_2013-03-01,11609.31
1_30_2013-03-08,6188.71
1_30_2013-03-15,1729.08
1_30_2013-03-22,5975.89
1_30_2013-03-29,8204.09
1_30_2013-04-05,7649.19
1_30_2013-04-12,11773.91
1_30_2013-04-19,10901.11
1_30_2013-04-26,11894.43
1_30_2013-05-03,2790.12
1_30_2013-05-10,2769.65
1_30_2013-05-17,6533.89
1_30_2013-05-24,4860.88
1_30_2013-05-31,8591.76
1_30_2013-06-07,6802.2
1_30_2013-06-14,1913.76
1_30_2013-06-21,7037.28
1_30_2013-06-28,7553.35
1_30_2013-07-05,5800.91
1_30_2013-07-12,6824.45
1_30_2013-07-19,3421.06
1_30_2013-07-26,8809.09
1_31_2012-11-02,6181.53
1_31_2012-11-09,8878.99
1_31_2012-11-16,7974.14
1_31_2012-11-23,7591.22
1_31_2012-11-30,6026.26
1_31_2012-12-07,9093.73
1_31_2012-12-14,9452.22
1_31_2012-12-21,9464.33
1_31_2012-12-28,7483.8
1_31_2013-01-04,6176.48
1_31_2013-01-11,6992.77
1_31_2013-01-18,2920.37
1_31_2013-01-25,10029.05
1_31_2013-02-01,6557.51
1_31_2013-02-08,3826.58
1_31_2013-02-15,9561.17
1_31_2013-02-22,9385.47
1_31_2013-03-01,6382.11
1_31_2013-03-08,799.27
1_31_2013-03-15,6170.71
1_31_2013-03-22,7508.61
1_31_2013-03-29,8459.06
1_31_2013-04-05,8080.5
1_31_2013-04-12,5550.4
1_31_2013-04-19,3462.57
1_31_2013-04-26,5959.77
1_31_2013-05-03,6323.3
1_31_2013-05-10,4653.35
1_31_2013-05-17,1906.8
1_31_2013-05-24,4437.85
1_31_2013-05-31,3903.15
1_31_2013-06-07,8577.55
1_31_2013-06-14,9295.18
1_31_2013-06-21,8603.98
1_31_2013-06-28,8386.06
1_31_2013-07-05,6716.38
1_31_2013-07-12,8418.88
1_31_2013-07-19,12140.44
1_31_2013-07-26,7342.58
1_32_2012-11-02,7843.08
1_32_2012-11-09,2710.14
1_32_2012-11-16,813.3
1_32_2012-11-23,6906.21
1_32_2012-11-30,3731.57
1_32_2012-12-07,2521.01
1_32_2012-12-14,9519.11
1_32_2012-12-21,6160.58
1_32_2012-12-28,6087.88
1_32_2013-01-04,8530.97
1_32_2013-01-11,5713.87
1_32_2013-01-18,11224.32
1_32_2013-01-25,10769.43
1_32_2013-02-01,10847.75
1_32_2013-02-08,5942.18
1_32_2013-02-15,6439.06
1_32_2013-02-22,9773.4
1_32_2013-03-01,11424.58
1_32_2013-03-08,11889.89
1_32_2013-03-15,8927.56
1_32_2013-03-22,9015.63
1_32_2013-03-29,3899.06
1_32_2013-04-05,1532.36
1_32_2013-04-12,9859.0
1_32_2013-04-19,7029.25
1_32_2013-04-26,8190.24
1_32_2013-05-03,3645.57
1_32_2013-05-10,9688.47
1_32_2013-05-17,6247.19
1_32_2013-05-24,9334.59
1_32_2013-05-31,6806.21
1_32_2013-06-07,6520.21
1_32_2013-06-14,10391.66
1_32_2013-06-21,3755.95
1_32_2013-06-28,8743.19
1_32_2013-07-05,452.64
1_32_2013-07-12,6443.8
1_32_2013-07-19,10336.63
1_32_2013-07-26,2567.57
1_33_2012-11-02,9282.87
1_33_2012-11-09,3797.29
1_33_2012-11-16,6939.67
1_33_2012-11-23,7445.31
1_33_2012-11-30,4646.99
1_33_2012-12-07,12321.54
1_33_2012-12-14,7692.73
1_33_2012-12-21,8591.57
1_33_2012-12-28,604.05
1_33_2013-01-04,1397.02
1_33_2013-01-11,4634.67
1_33_2013-01-18,9480.57
1_33_2013-01-25,12211.08
1_33_2013-02-01,7067.96
1_33_2013-02-08,7539.54
1_33_2013-02-15,1410.73
1_33_2013-02-22,10814.34
1_33_2013-03-01,10003.49
1_33_2013-03-08,6146.82
1_33_2013-03-15,8601.59
1_33_2013-03-22,8937.92
1_33_2013-03-29,7709.2
1_33_2013-04-05,4206.86
1_33_2013-04-12,6870.96
1_33_2013-04-19,3815.4
1_33_2013-04-26,4705.45
1_33_2013-05-03,1420.69
1_33_2013-05-10,1805.84
1_33_2013-05-17,8509.24
1_33_2013-05-24,7178.99
1_33_2013-05-31,4138.03
1_33_2013-06-07,9154.05
1_33_2013-06-14,9518.27
1_33_2013-06-21,7735.73
1_33_2013-06-28,9233.6
1_33_2013-07-05,8853.69
1_33_2013-07-12,9364.28
1_33_2013-07-19,8615.92
1_33_2013-07-26,5724.58
1_34_2012-11-02,10013.65
1_34_2012-11-09,7614.17
1_34_2012-11-16,8964.17
1_34_2012-11-23,8915.86
1_34_2012-11-30,8814.92
1_34_2012-12-07,8674.69
1_34_2012-12-14,1189.83
1_34_2012-12-21,7107.69
1_34_2012-12-28,11005.44
1_34_2013-01-04,8988.03
1_34_2013-01-11,2776.4
1_34_2013-01-18,11008.8
1_34_2013-01-25,2851.05
1_34_2013-02-01,12658.96
1_34_2013-02-08,12451.12
1_34_2013-02-15,7933.75
1_34_2013-02-22,10208.21
1_34_2013-03-01,1035.68
1_34_2013-03-08,389.69
1_34_2013-03-15,11170.9
1_34_2013-03-22,3239.45
1_34_2013-03-29,3015.96
1_34_2013-04-05,6463.19
1_34_2013-04-12,6407.01
1_34_2013-04-19,7582.81
1_34_2013-04-26,7877.72
1_34_2013-05-03,2371.13
1_34_2013-05-10,6148.8
1_34_2013-05-17,9447.59
1_34_2013-05-24,11953.65
1_34_2013-05-31,7491.5
1_34_2013-06-07,1910.68
1_34_2013-06-14,8842.58
1_34_2013-06-21,8047.07
1_34_2013-06-28,1827.2
1_34_2013-07-05,12014.44
1_34_2013-07-12,9959.3
1_34_2013-07-19,3686.07
1_34_2013-07-26,6653.51
1_35_2012-11-02,6212.97
1_35_2012-11-09,9142.1
1_35_2012-11-16,10729.56
1_35_2012-11-23,6289.65
1_35_2012-11-30,5916.29
1_35_2012-12-07,2654.75
1_35_2012-12-14,11451.79
1_35_2012-12-21,9393.8
1_35_2012-12-28,8864.73
1_35_2013-01-04,3600.79
1_35_2013-01-11,5761.79
1_35_2013-01-18,12089.24
1_35_2013-01-25,5375.0
1_35_2013-02-01,3728.36
1_35_2013-02-08,9483.31
1_35_2013-02-15,10432.62
1_35_2013-02-22,6538.27
1_35_2013-03-01,8435.1
1_35_2013-03-08,9226.94
1_35_2013-03-15,6691.1
1_35_2013-03-22,7890.27
1_35_2013-03-29,9841.1
1_35_2013-04-05,6314.29
1_35_2013-04-12,11681.07
1_35_2013-04-19,8957.51
1_35_2013-04-26,6939.26
1_35_2013-05-03,7985.34
1_35_2013-05-10,8367.31
1_35_2013-05-17,7638.39
1_35_2013-05-24,4243.89
1_35_2013-05-31,11348.61
1_35_2013-06-07,8371.06
1_35_2013-06-14,6188.95
1_35_2013-06-21,9821.18
1_35_2013-06-28,9498.96
1_35_2013-07-05,7965.97
1_35_2013-07-12,9890.77
1_35_2013-07-19,6560.73
1_35_2013-07-26,947.86
1_36_2012-11-02,10039.2
1_36_2012-11-09,3500.26
1_36_2012-11-16,3379.8
1_36_2012-11-23,2774.73
1_36_2012-11-30,5983.53
1_36_2012-12-07,7599.06
1_36_2012-12-14,7486.41
1_36_2012-12-21,11337.2
1_36_2012-12-28,8691.57
1_36_2013-01-04,10911.92
1_36_2013-01-11,8803.47
1_36_2013-01-18,11250.83
1_36_2013-01-25,6017.07
1_36_2013-02-01,8196.68
1_36_2013-02-08,11230.37
1_36_2013-02-15,7308.84
1_36_2013-02-22,6222.92
1_36_2013-03-01,8669.17
1_36_2013-03-08,6557.08
1_36_2013-03-15,7576.59
1_36_2013-03-22,7730.67
1_36_2013-03-29,1852.45
1_36_2013-04-05,2264.58
1_36_2013-04-12,9500.78
1_36_2013-04-19,8805.58
1_36_2013-04-26,8871.19
1_36_2013-05-03,8603.1
1_36_2013-05-10,4308.85
1_36_2013-05-17,5646.93
1_36_2013-05-24,6588.94
1_36_2013-05-31,1347.23
1_36_2013-06-07,8776.21
1_36_2013-06-14,1288.78
1_36_2013-06-21,681.78
1_36_2013-06-28,11098.35
1_36_2013-07-05,11396.62
1_36_2013-07-12,11153.83
1_36_2013-07-19,6622.5
1_36_2013-07-26,9353.45
1_37_2012-11-02,6906.97
1_37_2012-11-09,1961.97
1_37_2012-11-16,6773.29
1_37_2012-11-23,10175.31
1_37_2012-11-30,9911.03
1_37_2012-12-07,6265.51
1_37_2012-12-14,8948.45
1_37_2012-12-21,11289.73
1_37_2012-12-28,12624.13
1_37_2013-01-04,8473.03
1_37_2013-01-11,9951.12
1_37_2013-01-18,8819.85
1_37_2013-01-25,9107.3
1_37_2013-02-01,9293.64
1_37_2013-02-08,8683.65
1_37_2013-02-15,11058.36
1_37_2013-02-22,1793.6
1_37_2013-03-01,11823.98
1_37_2013-03-08,7123.17
1_37_2013-03-15,3963.08
1_37_2013-03-22,6666.18
1_37_2013-03-29,6837.32
1_37_2013-04-05,7865.72
1_37_2013-04-12,5734.03
1_37_2013-04-19,3668.83
1_37_2013-04-26,12212.52
1_37_2013-05-03,12500.4
1_37_2013-05-10,11845.72
1_37_2013-05-17,4761.26
1_37_2013-05-24,8822.61
1_37_2013-05-31,9458.95
1_37_2013-06-07,5761.0
1_37_2013-06-14,7109.79
1_37_2013-06-21,7922.7
1_37_2013-06-28,8098.63
1_37_2013-07-05,388.45
1_37_2013-07-12,5730.81
1_37_2013-07-19,7376.88
1_37_2013-07-26,9117.61
1_38_2012-11-02,3111.11
1_38_2012-11-09,9765.53
1_38_2012-11-16,8825.02
1_38_2012-11-23,1088.98
1_38_2012-11-30,9236.05
1_38_2012-12-07,8366.57
1_38_2012-12-14,1978.25
1_38_2012-12-21,9708.42
1_38_2012-12-28,4970.8
1_38_2013-01-04,4404.07
1_38_2013-01-11,6918.94
1_38_2013-01-18,10374.05
1_38_2013-01-25,6704.53
1_38_2013-02-01,7908.89
1_38_2013-02-08,5836.28
1_38_2013-02-15,8329.76
1_38_2013-02-22,7361.96
1_38_2013-03-01,6066.86
1_38_2013-03-08,4967.43
1_38_2013-03-15,6599.7
1_38_2013-03-22,5742.27
1_38_2013-03-29,6708.08
1_38_2013-04-05,4063.6
1_38_2013-04-12,6626.8
1_38_2013-04-19,6350.38
1_38_2013-04-26,11128.27
1_38_2013-05-03,4160.07
1_38_2013-05-10,8708.74
1_38_2013-05-17,9965.27
1_38_2013-05-24,2217.5
1_38_2013-05-31,6307.26
1_38_2013-06-07,11803.52
1_38_2013-06-14,9596.29
1_38_2013-06-21,3334.11
1_38_2013-06-28,4362.21
1_38_2013-07-05,3335.46
1_38_2013-07-12,5445.19
1_38_2013-07-19,3967.62
1_38_2013-07-26,9028.88
1_40_2012-11-02,6922.95
1_40_2012-11-09,5944.64
1_40_2012-11-16,9620.62
1_40_2012-11-23,2447.45
1_40_2012-11-30,4673.05
1_40_2012-12-07,7647.52
1_40_2012-12-14,247.43
1_40_2012-12-21,3659.4
1_40_2012-12-28,7985.85
1_40_2013-01-04,7435.16
1_40_2013-01-11,5574.63
1_40_2013-01-18,10524.06
1_40_2013-01-25,10909.21
1_40_2013-02-01,2152.41
1_40_2013-02-08,5461.07
1_40_2013-02-15,9581.71
1_40_2013-02-22,6905.36
1_40_2013-03-01,12143.12
1_40_2013-03-08,7278.0
1_40_2013-03-15,6553.12
1_40_2013-03-22,5554.09
1_40_2013-03-29,10246.06
1_40_2013-04-05,6384.22
1_40_2013-04-12,8965.03
1_40_2013-04-19,12120.83
1_40_2013-04-26,6249.85
1_40_2013-05-03,2670.36
1_40_2013-05-10,6873.14
1_40_2013-05-17,11490.95
1_40_2013-05-24,3980.13
1_40_2013-05-31,11145.75
1_40_2013-06-07,9636.41
1_40_2013-06-14,7149.73
1_40_2013-06-21,2099.05
1_40_2013-06-28,10334.77
1_40_2013-07-05,11237.87
1_40_2013-07-12,7455.17
1_40_2013-07-19,6618.66
1_40_2013-07-26,11669.5
1_41_2012-11-02,11611.34
1_41_2012-11-09,8972.29
1_41_2012-11-16,7726.46
1_41_2012-11-23,7118.1
1_41_2012-11-30,8992.45
1_41_2012-12-07,3430.52
1_41_2012-12-14,7926.49
1_41_2012-12-21,5822.46
1_41_2012-12-28,8871.02
1_41_2013-01-04,1716.11
1_41_2013-01-11,12010.71
1_41_2013-01-18,8148.43
1_41_2013-01-25,9620.38
1_41_2013-02-01,6706.65
1_41_2013-02-08,4142.73
1_41_2013-02-15,11868.69
1_41_2013-02-22,8889.19
1_41_2013-03-01,9967.89
1_41_2013-03-08,7293.77
1_41_2013-03-15,8328.51
1_41_2013-03-22,5254.55
1_41_2013-03-29,1902.25
1_41_2013-04-05,9315.19
1_41_2013-04-12,7484.98
1_41_2013-04-19,1673.17
1_41_2013-04-26,1162.97
1_41_2013-05-03,10564.91
1_41_2013-05-10,3433.29
1_41_2013-05-17,5516.48
1_41_2013-05-24,4369.92
1_41_2013-05-31,9894.57
1_41_2013-06-07,5850.17
1_41_2013-06-14,11673.7
1_41_2013-06-21,9364.64
1_41_2013-06-28,5758.14
1_41_2013-07-05,1796.38
1_41_2013-07-12,2008.31
1_41_2013-07-19,2814.87
1_41_2013-07-26,7141.21
1_42_2012-11-02,2647.4
1_42_2012-11-09,12570.63
1_42_2012-11-16,5021.56
1_42_2012-11-23,8805.67
1_42_2012-11-30,8813.94
1_42_2012-12-07,6924.2
1_42_2012-12-14,7940.53
1_42_2012-12-21,7043.98
1_42_2012-12-28,6765.43
1_42_2013-01-04,5255.47
1_42_2013-01-11,11726.23
1_42_2013-01-18,11921.58
1_42_2013-01-25,9976.94
1_42_2013-02-01,10640.43
1_42_2013-02-08,5662.79
1_42_2013-02-15,4431.2
1_42_2013-02-22,8859.37
1_42_2013-03-01,934.15
1_42_2013-03-08,10435.72
1_42_2013-03-15,8990.73
1_42_2013-03-22,9806.01
1_42_2013-03-29,6830.44
1_42_2013-04-05,9335.33
1_42_2013-04-12,2190.7
1_42_2013-04-19,9376.27
1_42_2013-04-26,7331.48
1_42_2013-05-03,6480.16
1_42_2013-05-10,6965.33
1_42_2013-05-17,9439.35
1_42_2013-05-24,6306.0
1_42_2013-05-31,10803.62
1_42_2013-06-07,6759.92
1_42_2013-06-14,6700.75
1_42_2013-06-21,6690.73
1_42_2013-06-28,7502.98
1_42_2013-07-05,4442.77
1_42_2013-07-12,6587.1
1_42_2013-07-19,8149.4
1_42_2013-07-26,10307.18
1_44_2012-11-02,2278.13
1_44_2012-11-09,10408.31
1_44_2012-11-16,11815.0
1_44_2012-11-23,8032.68
1_44_2012-11-30,3474.69
1_44_2012-12-07,10025.64
1_44_2012-12-14,2612.82
1_44_2012-12-21,3802.96
1_44_2012-12-28,9169.98
1_44_2013-01-04,3261.95
1_44_2013-01-11,1478.96
1_44_2013-01-18,11684.54
1_44_2013-01-25,4382.5
1_44_2013-02-01,10073.46
1_44_2013-02-08,6473.88
1_44_2013-02-15,1897.77
1_44_2013-02-22,2798.32
1_44_2013-03-01,4780.73
1_44_2013-03-08,8251.14
1_44_2013-03-15,2177.48
1_44_2013-03-22,7010.09
1_44_2013-03-29,6484.25
1_44_2013-04-05,5927.28
1_44_2013-04-12,10988.15
1_44_2013-04-19,6259.16
1_44_2013-04-26,6456.25
1_44_2013-05-03,7571.84
1_44_2013-05-10,8847.82
1_44_2013-05-17,9972.12
1_44_2013-05-24,5072.81
1_44_2013-05-31,10893.59
1_44_2013-06-07,2626.9
1_44_2013-06-14,7288.04
1_44_2013-06-21,6660.35
1_44_2013-06-28,-104.52
1_44_2013-07-05,10097.36
1_44_2013-07-12,11395.37
1_44_2013-07-19,2059.41
1_44_2013-07-26,6834.27
1_45_2012-11-30,9504.77
1_45_2012-12-07,10125.36
1_45_2013-01-18,6887.08
1_45_2013-02-01,6819.25
1_45_2013-02-08,5789.81
1_45_2013-02-15,7643.04
1_45_2013-02-22,2351.68
1_46_2012-11-02,10748.64
1_46_2012-11-09,6233.43
1_46_2012-11-16,7000.1
1_46_2012-11-23,7747.46
1_46_2012-11-30,12161.63
1_46_2012-12-07,4493.62
1_46_2012-12-14,2184.93
1_46_2012-12-21,7129.95
1_46_2012-12-28,11798.19
1_46_2013-01-04,10964.77
1_46_2013-01-11,9084.22
1_46_2013-01-18,9239.68
1_46_2013-01-25,4260.91
1_46_2013-02-01,8751.61
1_46_2013-02-08,7001.59
1_46_2013-02-15,302.0
1_46_2013-02-22,9200.33
1_46_2013-03-01,1736.08
1_46_2013-03-08,6054.37
1_46_2013-03-15,5396.14
1_46_2013-03-22,7735.34
1_46_2013-03-29,6328.35
1_46_2013-04-05,7360.15
1_46_2013-04-12,4510.17
1_46_2013-04-19,1026.83
1_46_2013-04-26,7854.21
1_46_2013-05-03,5939.0
1_46_2013-05-10,11208.46
1_46_2013-05-17,7571.96
1_46_2013-05-24,6628.83
1_46_2013-05-31,6260.2
1_46_2013-06-07,6831.29
1_46_2013-06-14,2680.23
1_46_2013-06-21,8353.25
1_46_2013-06-28,6098.78
1_46_2013-07-05,6295.54
1_46_2013-07-12,9233.19
1_46_2013-07-19,5985.71
1_46_2013-07-26,799.77
1_47_2012-12-21,10120.18
1_47_2013-03-01,10727.29
1_47_2013-04-26,324.82
1_47_2013-05-10,9028.88
1_48_2012-11-02,8362.69
1_48_2012-11-09,7808.76
1_48_2012-11-16,4504.54
1_48_2012-11-23,5557.17
1_48_2012-11-30,3980.26
1_48_2012-12-07,10789.71
1_48_2012-12-14,8008.36
1_48_2012-12-21,5617.13
1_48_2012-12-28,8371.26
1_48_2013-01-04,6556.84
1_48_2013-01-11,8776.48
1_48_2013-01-18,7455.22
1_48_2013-01-25,8110.29
1_48_2013-02-01,1831.99
1_48_2013-02-08,8000.12
1_48_2013-02-15,2012.1
1_48_2013-02-22,3431.9
1_48_2013-03-01,1088.11
1_48_2013-03-08,9638.05
1_48_2013-03-15,6068.7
1_48_2013-03-22,11939.94
1_48_2013-03-29,8457.29
1_48_2013-04-05,9781.64
1_48_2013-04-12,8628.51
1_48_2013-04-19,5595.97
1_48_2013-04-26,6885.17
1_48_2013-05-03,9585.76
1_48_2013-05-10,10650.0
1_48_2013-05-17,5378.57
1_48_2013-05-24,1211.25
1_48_2013-05-31,8757.42
1_48_2013-06-07,4991.58
1_48_2013-06-14,1549.14
1_48_2013-06-21,2574.81
1_48_2013-06-28,8536.39
1_48_2013-07-12,11563.03
1_48_2013-07-19,6702.58
1_48_2013-07-26,6973.62
1_49_2012-11-02,4344.15
1_49_2012-11-09,2488.8
1_49_2012-11-16,8786.64
1_49_2012-11-23,8756.44
1_49_2012-11-30,2049.03
1_49_2012-12-07,6153.53
1_49_2012-12-14,8431.18
1_49_2012-12-21,3815.81
1_49_2012-12-28,6501.52
1_49_2013-01-04,8241.06
1_49_2013-01-11,7969.26
1_49_2013-01-18,7108.93
1_49_2013-01-25,6031.77
1_49_2013-02-01,10025.18
1_49_2013-02-08,10139.9
1_49_2013-02-15,9273.29
1_49_2013-02-22,12818.45
1_49_2013-03-01,2610.38
1_49_2013-03-08,6221.81
1_49_2013-03-15,1869.61
1_49_2013-03-22,11016.29
1_49_2013-03-29,8445.73
1_49_2013-04-05,8386.2
1_49_2013-04-12,8509.27
1_49_2013-04-19,11538.48
1_49_2013-04-26,8825.74
1_49_2013-05-03,9089.58
1_49_2013-05-10,6362.93
1_49_2013-05-17,6500.75
1_49_2013-05-24,2751.73
1_49_2013-05-31,2027.08
1_49_2013-06-07,11523.48
1_49_2013-06-14,6332.09
1_49_2013-06-21,11633.7
1_49_2013-06-28,9385.32
1_49_2013-07-05,1956.8
1_49_2013-07-12,10211.38
1_49_2013-07-19,8421.91
1_49_2013-07-26,8751.08
1_52_2012-11-02,12570.22
1_52_2012-11-09,10370.63
1_52_2012-11-16,9328.67
1_52_2012-11-23,6692.06
1_52_2012-11-30,6802.91
1_52_2012-12-07,11301.92
1_52_2012-12-14,8439.2
1_52_2012-12-21,2472.04
1_52_2012-12-28,8665.59
1_52_2013-01-04,8052.85
1_52_2013-01-11,12023.72
1_52_2013-01-18,7795.97
1_52_2013-01-25,4371.5
1_52_2013-02-01,2069.01
1_52_2013-02-08,10997.32
1_52_2013-02-15,7052.65
1_52_2013-02-22,1459.92
1_52_2013-03-01,7343.05
1_52_2013-03-08,9101.13
1_52_2013-03-15,6331.12
1_52_2013-03-22,5929.94
1_52_2013-03-29,550.09
1_52_2013-04-05,2192.87
1_52_2013-04-12,3262.87
1_52_2013-04-19,9874.82
1_52_2013-04-26,3436.96
1_52_2013-05-03,6267.51
1_52_2013-05-10,4303.94
1_52_2013-05-17,1081.0
1_52_2013-05-24,3799.47
